"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tmem131l",-5.38334408937177,7.87493459512274,-43.5640394536865,0.000000000000369124265215123,0.000000000413627374654841,20.5652416191627
"Trak2",-6.90493208294379,8.10764213432943,-43.2601066054421,0.00000000000039699335315754,0.000000000413627374654841,20.5330997441361
"Tfrc",-5.62954220451602,9.03706940437256,-41.9228610780894,0.000000000000550207284986325,0.000000000480582350661008,20.4816022621951
"Bsdc1",-6.88219628150378,6.96967555478131,-44.5065614946938,0.000000000000295471538248421,0.000000000410469060934706,20.2441047096381
"Serinc3",-2.94846029389739,10.6857501503533,-40.7671524067542,0.000000000000735660803631496,0.00000000054096247428352,20.2261987557143
"Tmcc2",-10.2398485595793,6.97794733576833,-47.3129063914241,0.000000000000156418710903227,0.000000000272994321335382,20.2254040864326
"Fryl",-4.81549096798277,8.05661064881846,-41.3463736669158,0.000000000000635355666832863,0.000000000529581655418528,20.1869438853146
"Slc25a51",-5.55705813943573,7.64981088665468,-40.6766148177231,0.000000000000752851125550537,0.00000000054096247428352,19.9229269365448
"ENSMUSG00000097971",-4.16923492103586,13.3796097270375,-40.7294994841895,0.000000000000742757167060538,0.00000000054096247428352,19.8891907938862
"Foxo3",-4.36939777150885,8.44156213818181,-39.5707136258346,0.00000000000100243213629496,0.000000000673828414713364,19.7976000181476
"Arhgef12",-6.46811708059498,7.13183593250525,-41.1734299015574,0.000000000000663639000973539,0.000000000531881134703331,19.6976761533937
"Usp32",-5.94264873171093,7.16093286335178,-38.9651906802156,0.00000000000117652628576481,0.000000000766139210711474,19.4095321328333
"Eif2ak1",-5.53532078200939,7.45637006753303,-38.5566822251936,0.00000000000131258037348387,0.000000000826087260539866,19.3944050019726
"Arrb1",-4.84160513252232,8.13004467189123,-37.9130242432256,0.00000000000156323602452728,0.000000000877577578631928,19.3439561032659
"Kdm7a",-5.26523995130734,7.63721258039021,-38.3994284551164,0.00000000000136947094004942,0.000000000826087260539866,19.3225106443318
"Abcb10",-6.01660092355802,6.55988328140031,-38.3510400719058,0.00000000000138751579416908,0.000000000826087260539866,19.1348730825347
"Ranbp10",-6.83233647663357,6.38602715317869,-37.8274317697537,0.00000000000160034302658668,0.000000000877577578631928,18.806876738364
"Hmbs",-5.99286161758809,6.37751237520235,-37.12681117929,0.00000000000194301871271564,0.000000000993174077940039,18.7997143082335
"Eif5",-3.5320759251237,9.02871406515869,-35.4384348015793,0.00000000000314890225585928,0.00000000133911888178767,18.7711366206892
"Tbcel",-6.59128745209536,6.96850215109209,-36.9680762418392,0.00000000000203135552677314,0.000000000993174077940039,18.7592809340955
"Marchf2",-6.96564462098227,6.12221814980726,-37.8469076362457,0.00000000000159181564291761,0.000000000877577578631928,18.7053756140001
"Ube2o",-8.35142507548538,6.22441793890543,-39.6553618091116,0.000000000000980430132423916,0.000000000673828414713364,18.7036096491271
"Evi5",-6.83880113241471,6.75240601968296,-37.3445229346427,0.00000000000182863030802128,0.000000000977051239962754,18.6941123317456
"Atp2b4",-4.2678589714586,9.05322574324962,-35.0533918743265,0.00000000000352659401033042,0.0000000014697433197453,18.6509647654509
"Asb1",-6.23230349848766,6.12364206389304,-37.0625548677703,0.00000000000197826047088421,0.000000000993174077940039,18.6389762933181
"Cpeb4",-8.04429307002888,6.91073133530565,-36.9364910765228,0.00000000000204945221957106,0.000000000993174077940039,18.6145051248857
"Nt5c3",-5.76296533262731,7.33324326640334,-35.5943218357205,0.00000000000300878593966765,0.00000000130618919605822,18.608314805204
"Fech",-6.64346462339404,6.60117696776138,-36.2862148153242,0.00000000000246416619864061,0.00000000109251692015474,18.5915106122285
"Tent5c",-9.71569994595103,5.77550916857107,-41.8987485912534,0.000000000000553506882419819,0.000000000480582350661008,18.5321648534124
"Stom",-4.56165618074744,7.27271098294175,-34.8480071694236,0.00000000000374813438384786,0.00000000148723376746161,18.4819077571921
"Bmp2k",-4.73986012688038,7.43716206981998,-34.8171860697582,0.00000000000378267538513606,0.00000000148723376746161,18.4512703601844
"Mxd1",-6.77985313446618,6.70367004735462,-36.4935286727013,0.00000000000232275037491341,0.00000000107144190590034,18.4043694158722
"Ctsb",-4.99271053929436,7.62236840865003,-34.4492446929101,0.00000000000422307588294992,0.00000000162963806016501,18.3508258834649
"Suco",-4.38617267202794,8.39490828860921,-34.1505191142455,0.0000000000046220252239573,0.00000000175115930212404,18.345774129633
"Prxl2a",-7.30146055801281,6.32117550747765,-36.5948376338045,0.00000000000225689701829578,0.00000000106884591061926,18.3387752518303
"Tut7",-4.04562167280045,8.50715199500731,-33.8904440601056,0.00000000000500309882884557,0.00000000177407317809803,18.2962947804978
"Hba-a2",-13.0371129551024,7.6874627909956,-36.4298566488976,0.00000000000236521392030981,0.00000000107144190590034,18.2697738881134
"Azin1",-4.09541512626617,8.66760995793374,-33.7094074498369,0.00000000000528862835925802,0.00000000177407317809803,18.2486098976679
"Ncoa4",-3.94081098159424,8.47875249698215,-33.6734516397328,0.0000000000053474348677408,0.00000000177407317809803,18.2260980150094
"Otud5",-4.92726417847206,7.38497007165135,-33.9598678852221,0.00000000000489811839113387,0.00000000177407317809803,18.1641237538701
"Akap13",-2.9643475546167,9.93610077602009,-33.2581725746656,0.00000000000608108019162409,0.00000000186349336813328,18.1102261450454
"Acsl1",-5.01758452090714,7.09160617234051,-33.5630329971203,0.00000000000553254808886452,0.00000000180136307930873,18.0534421650346
"Atp6v0a1",-6.12132195618881,5.81015461431802,-34.8625489031326,0.00000000000373195759478189,0.00000000148723376746161,18.0151075555836
"Fbxo30",-6.40232314378151,7.24661524058048,-33.4511072591776,0.00000000000572737321323095,0.00000000183610773872779,17.9663566485167
"Frmd4a",-4.72466286566654,7.17356436264469,-33.2607169011377,0.00000000000607626292667123,0.00000000186349336813328,17.9589622657698
"Marchf8",-6.24426599623862,6.61065089984946,-33.6636462061398,0.00000000000536359584509913,0.00000000177407317809803,17.9280457401598
"Clk1",-3.10218614973466,9.65927525055615,-32.6471924619673,0.00000000000736862767422017,0.00000000222008904531412,17.9266483743924
"Adipor1",-5.17245406164763,6.92392998664052,-33.3256219745643,0.00000000000595477764348234,0.00000000186349336813328,17.87324394152
"Mkrn1",-6.43501233763233,7.61563637236913,-32.6092807979948,0.00000000000745782863864037,0.00000000222008904531412,17.8048506736645
"Zc3hav1",-4.07594216331112,7.72500446209956,-32.4093559003902,0.00000000000794821037123894,0.00000000233274377064615,17.7886992728037
"Dcaf6",-6.0300948838978,6.30068007972104,-33.8116483750706,0.00000000000512524543865434,0.00000000177407317809803,17.7881770620019
"Gapvd1",-4.0859800786097,8.33380482776944,-32.1332934584847,0.00000000000868431458978742,0.00000000240248946555832,17.7539825347923
"Sox6",-7.86239343984016,6.31756108661052,-34.0653426188065,0.00000000000474320961050561,0.00000000176498217613778,17.6766289494087
"Slc30a9",-4.96121864780642,7.08112442938956,-32.3127204417317,0.00000000000819780716519429,0.0000000023710000504648,17.6449587628265
"St3gal5",-7.04243992961825,5.85250632624678,-33.8161266682157,0.00000000000511821650144158,0.00000000177407317809803,17.642634697031
"Bnip3l",-4.65802469140868,7.81205923545366,-31.8657043088116,0.00000000000946960678745546,0.00000000256269696411684,17.63232846972
"Pigq",-5.98123115571881,6.93716708993968,-32.1055511365779,0.0000000000087623188109431,0.00000000240248946555832,17.5940617056911
"Map4k5",-5.73438239039408,6.87996780833415,-32.2034115646439,0.00000000000849052863524598,0.00000000239088696893589,17.5431618938219
"Bpgm",-7.8302393475633,6.65096315556813,-32.2717816993501,0.00000000000830612360514112,0.0000000023710000504648,17.4186766685023
"Rnf145",-4.86057804459119,6.88162558575942,-31.5743756582193,0.0000000000104140014641371,0.00000000274692357607202,17.3884574653118
"Add1",-3.7058296584752,8.01194294355745,-31.0133888057437,0.0000000000125366428637868,0.00000000322516745673568,17.3753090193632
"Mtmr3",-4.71108970343903,8.10956919272715,-30.6540961645667,0.0000000000141427357781896,0.00000000352433422959245,17.2521934642852
"Cd24a",-4.94405252160447,9.63144008760971,-30.62369275285,0.0000000000142886446475221,0.00000000352433422959245,17.2429205428391
"Usp7",-3.1081453913659,9.03901287061894,-30.4558408935055,0.0000000000151244298843664,0.00000000366468453407473,17.2073889861801
"Gcnt1",-4.92699593102075,6.99989423560253,-30.8336727594025,0.0000000000133135161440255,0.00000000338325670011224,17.190804822396
"Tspan33",-6.25097216700643,5.19340139014361,-31.5939196632115,0.0000000000103475201530344,0.00000000274692357607202,17.0488862567866
"Metap2",-5.05545024356516,9.21267305461613,-30.0285668777399,0.0000000000175036944156983,0.00000000409822454195867,17.0438507905725
"H2-T24",-6.77805445623287,5.74751611164758,-31.4859825305984,0.0000000000107205778955919,0.00000000279244252735429,16.8930880940472
"Atg4a",-5.56184509509316,5.95900253613005,-30.6056394487222,0.0000000000143760634185314,0.00000000352433422959245,16.8905822939467
"Pkn2",-3.51763503106802,7.98854237820926,-29.5277565753979,0.0000000000208274201675535,0.00000000456843980475242,16.878519049061
"Rnf11",-5.05140584294563,6.5272578317797,-30.1280646249074,0.0000000000169151395664827,0.0000000040226738061441,16.846824547166
"Slc16a10",-5.6010595007562,6.82829330343236,-29.5670057517039,0.0000000000205434275791828,0.00000000456843980475242,16.8098258314291
"Tab3",-5.12793573467974,6.34629662376824,-29.9397367919478,0.0000000000180481228677469,0.00000000417874204797899,16.7965889549085
"Wnk1",-4.15328437896537,9.37887651614622,-29.3302361809103,0.0000000000223233893239212,0.00000000469403968838692,16.795851741019
"Creg1",-3.728518301696,7.69720632281691,-29.2730100888931,0.0000000000227784934338238,0.00000000469403968838692,16.7858581297421
"Serinc1",-4.40797985759464,7.6614401848711,-29.2513334973408,0.0000000000229535256733532,0.00000000469403968838692,16.7580464593888
"Ube2h",-6.6403442524563,6.77811642147797,-29.7714074324365,0.0000000000191313528139318,0.00000000433325141235554,16.7378006280209
"Rmc1",-5.64070194590937,6.04585087921831,-30.1155487260585,0.0000000000169879688521298,0.0000000040226738061441,16.6966515751647
"Trim56",-4.9690711400212,7.67827890152287,-29.0173272446571,0.0000000000249397248339294,0.00000000499705755855213,16.683850663542
"Dcaf12",-4.67064593926948,6.74180333125078,-29.2484559530759,0.0000000000229768714951274,0.00000000469403968838692,16.6809904873219
"Ip6k1",-4.50787418567458,7.04600687699045,-29.1437013127931,0.0000000000238447102734368,0.0000000048240395405619,16.6431954341372
"mt-Atp6",-6.40295048874515,6.54365459227432,-28.7589665157196,0.0000000000273537291785045,0.00000000529529404838235,16.5567402586723
"Ppp1r15a",-4.76384611470092,8.4591810620272,-28.531425883783,0.0000000000296925615028189,0.00000000557417654590757,16.5361046958424
"D5Ertd579e",-4.2583402146413,7.0662327705411,-28.7321646298605,0.0000000000276184419677054,0.00000000529529404838235,16.5215269446438
"Fzr1",-5.72304664395104,5.9028718148127,-29.2653206020413,0.0000000000228404160492341,0.00000000469403968838692,16.5141758468685
"Gm28437",-4.82713775003534,11.9478771321728,-29.2795472094582,0.0000000000227259952060638,0.00000000469403968838692,16.5063229573298
"Oip5os1",-3.18615059947728,8.72161252706059,-28.4451368796911,0.0000000000306360307433352,0.00000000559994393534753,16.5027318416523
"Cul4a",-3.60228212862778,7.88208601436185,-28.4108525645017,0.0000000000310199570346285,0.00000000562081621467469,16.4889197741518
"Rnf139",-4.23969643101194,6.98674001438701,-28.4938037290014,0.0000000000300999472532315,0.00000000559994393534753,16.4520284129857
"Arl4a",-5.30019324426499,6.67952316354515,-28.4530866916789,0.0000000000305477510878031,0.00000000559994393534753,16.3969497305931
"Sertad2",-5.14875772568448,6.38225990160206,-28.6444766307498,0.0000000000285042896215206,0.00000000539974897393861,16.3612158543177
"Rnf19a",-4.61668161349107,6.52607227632843,-28.1925022170821,0.0000000000335921983219175,0.00000000598285665497536,16.2973133592495
"Riok3",-3.92842847514271,7.61872474511429,-27.8390661592346,0.0000000000382646675626124,0.00000000638954986949723,16.2684909809213
"Dcaf8",-3.34397566955819,8.39530696089588,-27.7958034289221,0.000000000038883849189127,0.00000000638954986949723,16.2682548429004
"Arel1",-4.25715811827359,7.04656419547837,-27.9402542511552,0.0000000000368581723458381,0.00000000638954986949723,16.2674068424048
"Rnf123",-5.54983636126701,6.29419515843537,-28.2736063398327,0.0000000000326104789064261,0.00000000585807896079404,16.2648928984547
"Hectd1",-3.08037496252693,9.5405361392554,-27.8894764860952,0.0000000000375567673336251,0.00000000638954986949723,16.256900656243
"Ank1",-6.91884046715565,6.80477435067073,-27.7677794564961,0.0000000000392907800400761,0.00000000638954986949723,16.2365284191096
"Pabpc1",-3.45140017436357,10.4212634420813,-28.1025561140587,0.000000000034718932303331,0.00000000613112806217637,16.2231687149423
"Car2",-3.61906950510132,9.4840999872329,-27.7510934666678,0.0000000000395352865571159,0.00000000638954986949723,16.2008230967629
"E2f2",-7.39230613955548,5.69609563654961,-29.2741233953429,0.0000000000227695433351542,0.00000000469403968838692,16.1678911707265
"Yipf4",-4.96139499215008,6.29834109317277,-27.9796430432005,0.000000000036326060189924,0.00000000636102892636669,16.1581688525557
"Klhl12",-5.44845574835511,6.46195620891822,-27.863523748496,0.0000000000379194083223341,0.00000000638954986949723,16.154583889053
"Ppox",-6.63719305228933,5.64406628427878,-28.8564516097363,0.0000000000264140701904136,0.00000000524206090121752,16.1487768360337
"Isca1",-5.34608006586755,6.56179992618642,-27.8070799118796,0.0000000000387214089472907,0.00000000638954986949723,16.1398618556467
"Rnf10",-5.21930426486426,7.09014894007545,-27.553311438418,0.0000000000425638701236546,0.0000000066189994450501,16.1342306846666
"Ube2l6",-6.60558591807999,5.86131823217321,-28.7240866851833,0.0000000000276987739357748,0.00000000529529404838235,16.1208667636077
"Macir",-4.71986323531265,6.39633119534088,-27.6649108381296,0.0000000000408249595762462,0.00000000654392698192168,16.1100633972208
"Fbxo9",-4.74520188297802,6.64352834851889,-27.5129223265795,0.0000000000432130479071631,0.000000006670174016959,16.0593126850196
"Cmas",-4.71043554320886,7.02487734138572,-27.3505044375211,0.0000000000459351988742653,0.00000000698684433680249,16.0509002067627
"Cd47",-3.20133044531652,8.54835344889785,-27.1884077876321,0.0000000000488401937635968,0.00000000732181264493403,16.0317899236273
"Usp15",-3.15790335800564,8.44620365904064,-27.1687454374311,0.0000000000492060307695016,0.00000000732396620839196,16.0292611223793
"Pik3r1",-3.03060598490828,8.88302296062324,-27.1431159828613,0.0000000000496874012690716,0.00000000734316360031854,16.0136097927734
"Adam10",-3.24471088903685,8.09508630556355,-27.1034536664969,0.0000000000504425262722103,0.00000000735049903818404,16.0084737270497
"Abcg2",-4.55135108559339,6.53350109838502,-27.2513046802675,0.0000000000476897852073323,0.00000000720115756630717,15.9443755919891
"Rbm38",-5.25232483250673,6.05029281056601,-27.3915523137237,0.0000000000452299411603134,0.00000000693015819043097,15.9425251166801
"Epb42",-9.18571917932249,4.97308857335345,-29.5388107812214,0.000000000020747003735597,0.00000000456843980475242,15.9396892372621
"Rhag",-6.20834014047309,5.55373270420603,-27.1176143749738,0.0000000000501714906225748,0.00000000735049903818404,15.8878495780075
"Ulk1",-5.48464097848791,5.68300520239502,-27.7497372760505,0.0000000000395552324198648,0.00000000638954986949723,15.8810375464424
"Gadd45a",-5.73488712344055,5.54719746989815,-27.8845965801866,0.0000000000376246640770050,0.00000000638954986949723,15.8776049614843
"Cdc25b",-5.43274532356206,5.5890640704219,-27.5803333283157,0.0000000000421355077378661,0.0000000066189994450501,15.8442356048089
"Tcp11l2",-6.51254171969161,5.90377601574234,-27.6290971911699,0.0000000000413743732651465,0.00000000658136786335209,15.8319909578002
"Vopp1",-5.43457961976958,6.40433077496053,-26.8899104740304,0.0000000000547301266328142,0.00000000786528537085918,15.7872833051632
"Hbb-bt",-12.1864624734048,6.38017654720555,-29.8161527408449,0.000000000018836628261303,0.00000000431338087592342,15.7701495017687
"Itsn1",-7.46539080634742,7.10991284056503,-26.9578156825529,0.0000000000533249502236582,0.00000000771656467194854,15.7360271981742
"Chd2",-3.243673913687,8.33578942294652,-26.3716968339234,0.0000000000668893532629925,0.00000000938675024480804,15.7262719308109
"Ncoa7",-4.4256330502243,6.87872082598958,-26.4767408212028,0.0000000000642039038679168,0.00000000910123094421531,15.7124710374794
"Spta1",-6.75154045670313,7.63201632618413,-26.2961021622751,0.0000000000688979424696254,0.0000000095079160608083,15.6943784584222
"Resf1",-3.40079534643634,7.76588912165407,-26.2791398108397,0.000000000069357650823416,0.00000000950838636748909,15.6888307940743
"Tnrc6b",-3.15580141428271,8.01242497443336,-26.1459516781451,0.0000000000730861490250482,0.00000000982560757021906,15.6386700171178
"Rab43",-4.80432584764791,6.4838167958893,-26.3145126113792,0.0000000000684027587236159,0.00000000950251124188471,15.5892552111167
"Bcl2l1",-8.3414569731863,5.18906449247727,-28.8023390447715,0.000000000026931218346225,0.00000000529427101791167,15.5503996515133
"Cat",-4.30083118373445,6.69938294241713,-25.9674609882105,0.0000000000784310544605488,0.0000000102902357491617,15.5168822490931
"Rb1cc1",-3.60687226878802,8.15205466067566,-25.8325007458602,0.0000000000827564076631021,0.0000000107779876430233,15.513433182416
"Hycc1",-4.02750746042007,7.00887566006406,-25.7108270255778,0.0000000000868803797402447,0.0000000111068303866701,15.4563061712912
"Uba7",-4.6858182522807,6.81444917661659,-25.8100954677745,0.0000000000834994202924848,0.0000000108072106835702,15.4159611390348
"Yod1",-4.60885123655391,5.89569073572662,-25.9646849233867,0.0000000000785174913195465,0.0000000102902357491617,15.406747229017
"Art4",-6.32463732033022,5.87692626014565,-26.5085762843532,0.000000000063413501553563,0.00000000905075716009004,15.3937926658399
"Ypel5",-5.09344174864253,5.97589818678511,-26.150766625916,0.0000000000729476000671003,0.00000000982560757021906,15.3837403583797
"Cabin1",-3.95125592696541,6.91828497520711,-25.5525340380862,0.0000000000925857046561692,0.00000001169273280985,15.3759869345663
"Aff1",-4.44047479914347,7.2932961372004,-25.4960438800341,0.0000000000947200139269306,0.0000000118902147602975,15.3738473970249
"Pnpo",-5.36186392623862,5.9153893957846,-25.7564691499343,0.0000000000853076166989163,0.000000010973087140568,15.2984359490779
"Ccdc71l",-4.75556111081439,6.19016793905501,-25.557346451216,0.0000000000924063296874394,0.00000001169273280985,15.2914862462596
"Tspan8",-5.95010065067473,4.65024276803725,-26.1959478108033,0.0000000000716614348871735,0.00000000976000640639818,15.2750541462046
"Prdx2",-3.16440116620186,8.58924170019134,-25.2125850822197,0.000000000106275001887202,0.0000000131038963865415,15.2369291938101
"Ogt",-3.97803075945795,8.47409479776315,-25.1642083177964,0.000000000108396947742186,0.0000000132869152767745,15.2340733069494
"Kel",-6.95909511564375,5.55505153696855,-25.384371952757,0.0000000000990993816938941,0.0000000123654665613016,15.2077781063367
"B230354K17Rik",-4.78545841341522,5.84974289345092,-25.3611110465606,0.000000000100039195417899,0.0000000124084330602272,15.139927263485
"Stradb",-6.01500904198182,5.0667236713789,-26.1152509102954,0.0000000000739763568139853,0.00000000988153412365273,15.1234788808351
"Neat1",-5.6776786264323,8.35923734309114,-24.7442638353784,0.000000000128892870530363,0.0000000156155211401843,15.0665570114861
"Sptb",-7.44530243841161,6.9447911275406,-24.2970638213115,0.000000000155487195129868,0.0000000181007942576324,14.8854679591471
"Cdr2",-7.98798922909753,5.27722972019168,-25.0150437015091,0.000000000115237022139523,0.0000000140427430838794,14.8741326689871
"Ago2",-3.3902022834058,7.58424524959705,-24.2666513137041,0.000000000157502495009004,0.0000000182335388388757,14.8707374304015
"Rad23a",-4.82113222702085,5.75161531634667,-24.5386276854616,0.00000000014044641817982,0.0000000168196693220177,14.8591662088738
"Fbxo34",-5.31123341431609,5.90643210492346,-24.5423355246918,0.000000000140228330040854,0.0000000168196693220177,14.8290399137815
"Sec62",-3.25278770594179,7.83105634719593,-24.1485492382666,0.000000000165603963904184,0.0000000187546489121489,14.8221442210676
"Rab3il1",-7.0068238602281,4.86059363600543,-26.3629288819071,0.000000000067119003094174,0.00000000938675024480804,14.8108956907468
"Trp53inp1",-4.47943047482678,6.63508949853065,-24.3259610885735,0.000000000153598419181301,0.000000018082959654802,14.8051515247358
"Fcho2",-5.22207735179551,6.69771636048537,-24.1902456697931,0.000000000162692785425327,0.0000000186274300147965,14.8017104760444
"Btrc",-5.06427743058154,6.01291125120089,-24.3636711476755,0.000000000151171280644276,0.0000000180006122632309,14.7905875276837
"Dennd2c",-6.98704648716876,4.29522318958228,-25.9988289772153,0.0000000000774615688434866,0.0000000102811730672648,14.7795895508459
"Ctse",-5.96463957807059,6.72999507770445,-24.0234988475733,0.000000000174682037576681,0.0000000194653705830101,14.7661913411669
"Cyb5a",-4.62107423153852,6.32322719538013,-24.0997687585697,0.000000000169082290908765,0.0000000190450636646316,14.7319750098329
"Rsad2",-10.6336643147575,6.00041438050995,-27.5695350342923,0.000000000042306118183071,0.0000000066189994450501,14.7088560596479
"Vps13b",-2.82292192709397,8.17914440176462,-23.8140246209913,0.000000000191133176422459,0.0000000207439225536,14.6675152711669
"Akap7",-5.08237972042511,5.63155549808851,-24.3357090811543,0.000000000152966947505962,0.000000018082959654802,14.6342351499876
"Osbpl8",-2.39348050249313,9.28678423570036,-23.8896234996726,0.000000000185008270112544,0.0000000202905385926589,14.6337863228468
"Cln8",-5.54309026391172,5.22103772833898,-24.2976688467758,0.000000000155447390130523,0.0000000181007942576324,14.6145872572782
"Rffl",-4.49846292312082,5.78461518346208,-23.9788675152977,0.00000000017805276989153,0.0000000197354447819133,14.6005297219387
"Lcor",-4.33865630587925,6.60784973270626,-23.7111233195074,0.000000000199829384971971,0.0000000214641480620924,14.5964114627423
"Slc16a1",-4.44000559520823,8.06394224042991,-23.635472366354,0.000000000206498640907863,0.0000000220667624576311,14.5690242303575
"Dnajb4",-3.5809186372167,7.13638311485995,-23.472406308308,0.00000000022171782778346,0.0000000233341216936956,14.5299745921761
"Gucd1",-5.51236704427896,5.53992820965586,-24.0582825674478,0.000000000172103438915984,0.0000000192811368824263,14.5241341460776
"Ubac1",-4.22435955569172,6.0400961256082,-23.5389718790372,0.000000000215361796769975,0.0000000227802493456484,14.5224906001358
"Nfe2",-3.59630356303096,7.2615513936002,-23.3216926949402,0.000000000236880548911905,0.0000000242521212191665,14.4647176513029
"Narf",-4.37898841454881,6.6080039513045,-23.3234408933489,0.000000000236698298278971,0.0000000242521212191665,14.4535118084045
"Gclm",-3.83219565358704,7.08027439919559,-23.2729314076925,0.000000000242026313573427,0.000000024601679620698,14.4449441880115
"Zfand6",-3.83801081900446,6.61718021517608,-23.31649242445,0.000000000237423588094345,0.0000000242521212191665,14.4291363738339
"Fam234b",-4.47847513684099,6.05051774212274,-23.3527489033887,0.000000000233665654536802,0.0000000242521212191665,14.4271869628483
"Mff",-4.24008586515206,6.30141782307669,-23.327554924741,0.000000000236270013253367,0.0000000242521212191665,14.4204538409115
"Slc43a1",-6.40505253467488,6.23657776773948,-23.3260813658382,0.000000000236423318350194,0.0000000242521212191665,14.4131198045698
"Urod",-4.68889704634012,6.1664423137397,-23.169157383503,0.000000000253389436575177,0.0000000256316945599687,14.3716297636893
"Brpf3",-5.95748882408693,5.25519028269962,-23.8959228032574,0.000000000184507687088249,0.0000000202905385926589,14.363819903923
"Cdkn1b",-4.27925176527853,7.52259864357615,-23.0261377990902,0.000000000270017338706165,0.0000000270510639613416,14.3350112798709
"Ubap1",-4.61118817298278,6.28111318980654,-23.0447614487859,0.000000000267786013082502,0.0000000269571253169718,14.2894498447132
"Cdk12",-3.59735048745459,7.89612577536452,-22.9515861642904,0.000000000279155344860399,0.0000000278327228526363,14.2891417783155
"Rb1",-4.43546528523785,6.49455903866204,-22.8947150278917,0.000000000286353679567123,0.0000000284144665467605,14.2659887487568
"Zfp217",-3.22544136862905,7.19346676041028,-22.7312295618688,0.000000000308202035849665,0.0000000300108131917539,14.2041035095449
"Picalm",-3.4171195363241,8.35145018649946,-22.8178422052608,0.000000000296408363144707,0.0000000292727842237412,14.2000678148243
"Slc22a23",-5.91425977536229,4.63519690577709,-23.539566078142,0.000000000215305964971121,0.0000000227802493456484,14.1816925405466
"Fam220a",-7.14147345539728,4.96508704099155,-24.2296463263513,0.000000000159993282841097,0.0000000184195581648772,14.1665126059378
"Dhrs11",-6.88878183396913,4.95756571964982,-23.745084919776,0.000000000196912343806496,0.000000021260411503833,14.1579756957736
"Trim59",-4.10223461713414,6.43708385800882,-22.6494370212247,0.000000000319811999418947,0.0000000305699194673946,14.1535924728499
"Aqp9",-4.04629951669541,5.81717403266824,-22.7542544608284,0.000000000305017535377613,0.0000000298401662075056,14.145260568399
"Tpm1",-3.48695001544534,6.8045610610794,-22.5953726888938,0.000000000327748348756724,0.0000000311854798693726,14.139650824354
"Ucp2",-4.40817021950329,8.27065481188193,-22.6706053694505,0.000000000316762076896573,0.0000000304179177805106,14.1365660764237
"Arrdc3",-3.70686030976006,7.05150385501186,-22.5654872336729,0.000000000332227642074863,0.0000000314499611499423,14.1249328859773
"Slc1a5",-5.22284694750884,6.58115873680138,-22.5567720372644,0.000000000333546473468531,0.0000000314499611499423,14.1099090687675
"Khnyn",-4.25087207739959,6.22031850841619,-22.6961901617151,0.000000000313118231851628,0.000000030345158089213,14.1067085563559
"Txnrd2",-4.77865468074019,5.04626377264085,-22.8021768789631,0.000000000298504338829827,0.0000000293407236440374,14.1004791567362
"Trim10",-9.5588206601425,4.70752102996671,-24.1672006046936,0.000000000164294769643027,0.00000001870805688427,14.0967727502462
"Cit",-3.89646923351579,6.52441646803862,-22.4660017390282,0.000000000347627996300662,0.0000000323387151201482,14.0789398525843
"Ubp1",-3.46884040907567,6.96340069529392,-22.421314679243,0.000000000354798279467429,0.0000000328590513224102,14.0618633326873
"Gda",-7.75734527373575,6.6614437686579,-22.6861116054532,0.000000000314548140285536,0.000000030345158089213,14.0613836804678
"Pum1",-2.9218896346201,7.72828733652345,-22.2974867514746,0.000000000375526400760754,0.0000000338754075283662,13.9999985377012
"Pkhd1l1",-6.08130900444461,5.84339133606249,-22.3804262425247,0.000000000361500966128633,0.0000000331848331814469,13.9949946462905
"Usp25",-3.29928950160554,8.25049830386211,-22.3437451786498,0.000000000367631937554173,0.0000000334482324258207,13.9906478239664
"Ccndbp1",-4.75606666498297,6.18598212590023,-22.397184668415,0.000000000358737214998137,0.000000033076841089076,13.9839171961156
"Tpcn1",-4.14211969438861,5.65086149359066,-22.33455486815,0.000000000369185788364467,0.0000000334482324258207,13.9796747561285
"Marchf5",-3.84329609575677,6.52893614323349,-22.1954874298909,0.000000000393596920213381,0.0000000349011600996018,13.9522460876632
"Trim58",-7.31711043469529,4.2853484622039,-23.830991093197,0.000000000189739516463258,0.0000000207004819060805,13.9078122348874
"Mylk3",-5.34127870319274,4.56706365133094,-22.3382976327568,0.000000000368552115408045,0.0000000334482324258207,13.8971422120091
"Tspo2",-6.44176252959854,4.17628038848432,-22.4867397996099,0.000000000344354440317173,0.0000000321778377907142,13.863597967246
"Nxpe2",-6.1109298812237,6.00161230953532,-21.9892820615645,0.000000000433104512952136,0.0000000379203018525067,13.8615667681979
"Tax1bp1",-2.23503442447308,9.10666040065931,-22.1169340450765,0.00000000040816212589357,0.000000035887267423503,13.8319550335533
"Ezh1",-4.65173839409558,6.17886151101947,-21.9412781896535,0.000000000442911580835427,0.0000000386167009265633,13.7973424627977
"Arid4b",-2.80423648038819,7.70649675908763,-21.8665602648334,0.000000000458662972309721,0.0000000393656463261574,13.7960732126068
"Rbm5",-2.59458466680493,8.26663443436078,-21.8841553685274,0.00000000045489933033766,0.000000039332747906955,13.7865373176063
"Nbr1",-3.48572166446154,7.37108299003136,-21.6767473704483,0.000000000501502940176229,0.0000000427362887991252,13.7179908546107
"Tmem131",-4.16092106581342,6.84177487977076,-21.6726857345427,0.00000000050246620384805,0.0000000427362887991252,13.7171665173738
